psi,reference_free_energy_kj_mol,implicit_reference_free_energy_kj_mol,proposal_free_energy_kj_mol,reweighted_free_energy_kj_mol
-3.141592653589793,6.611788612202009,6.038542203978196,6.039586482280257,7.963454108224171
-3.110018858076328,6.289555174021429,5.718506415309273,5.882337849529723,7.922299210807735
-3.0784450625628628,6.118191763268992,5.538760131067651,5.764061487156906,7.891012179952003
-3.046871267049397,6.087429673872794,5.490699318604021,5.683581954309705,7.869567954365467
-3.015297471535932,6.185206226937615,5.564319133500627,5.639566123352476,7.857939495880368
-2.983723676022467,6.397676254689413,5.74819380606119,5.630500620843907,7.856097480750371
-2.9521498805090016,6.709428631404638,6.029586158792834,5.654667561226427,7.864009921619115
-2.9205760849955364,7.10396036649443,6.394730342879236,5.710119597263161,7.8816417013129065
-2.889002289482071,7.564412483263355,6.829306259474597,5.794656049086498,7.90895399401613
-2.8574284939686057,8.074500262099422,7.319073924031649,5.905802833213771,7.945903542076422
-2.8258546984551405,8.619499344532123,7.8505709073143715,6.040800039604521,7.992441747131615
-2.7942809029416753,9.18710352468672,8.411724657639915,6.1966021356466845,8.048513521769385
-2.76270710742821,9.767958555101371,8.99222964184567,6.369896591652698,8.114055831643048
-2.7311333119147445,10.35570262626181,9.583602743518144,6.5571467283237475,8.188995836751667
-2.6995595164012793,10.946433925626945,10.178936044654549,6.754663170568406,8.273248513029065
-2.667985720887814,11.537707552457077,10.772464613839402,6.958704915773392,8.366713599713764
-2.636411925374349,12.127397650179832,11.359118494980422,7.165605565882345,8.469271672052654
-2.604838129860884,12.712908400670093,11.934220967905233,7.371913427649943,8.5807790802235
-2.573264334347418,13.291126395982044,12.49342932098403,7.574527687969651,8.701061421189927
-2.5416905388339535,13.859133946860684,13.032889155370997,7.770809207199919,8.829905117806943
-2.510116743320488,14.415196451623745,13.549421052214976,7.95864594082377,8.967046566821095
-2.4785429478070227,14.959214982257407,14.040487865125266,8.13646042248695,9.112158184298101
-2.4469691522935575,15.491990595317928,14.50383487623231,8.303158609658976,9.264830527417722
-2.4153953567800923,16.0132706408183,14.937046928632283,8.458032169251956,9.424549517423662
-2.383821561266627,16.519315121324034,15.337574796980011,8.600635895804647,9.59066765601753
-2.3522477657531615,17.001306558841357,15.70368510939799,8.730665633194238,9.762368067022894
-2.3206739702396963,17.446110157901288,16.03614416113499,8.84785936585782,9.938620295601204
-2.289100174726231,17.84022646118909,16.33962719480609,8.951936705826164,10.118127204713744
-2.257526379212766,18.175761941791265,16.622604496895317,9.04258247688755,10.299263245512837
-2.225952583699301,18.454832352099377,16.89519727506162,9.1194709925599,10.48000615319528
-2.194378788185835,18.68891743678771,17.16568113348503,9.182320652663776,10.657867099359569
-2.16280499267237,18.893338637178907,17.437032736404788,9.230964451293712,10.82982883001577
-2.131231197158905,19.080580491847094,17.704927097104207,9.26542097237095,10.992307331423659
-2.0996574016454397,19.25621517954505,17.95827225629646,9.285952014704531,11.141159297545386
-2.0680836061319745,19.418937593179255,18.182770159868166,9.293096386502855,11.271762907056445
-2.036509810618509,19.564174888482118,18.366655558236555,9.287673754396884,11.379199101416107
-2.0049360151050437,19.68935083710717,18.505922951599533,9.270756892055314,11.45854941160269
-1.9733622195915785,19.797967825186667,18.6058712301288,9.243614624992624,11.50530056834245
-1.9417884240781134,19.900020078993,18.678075527738944,9.207630865766284,11.51580796287011
-1.910214628564648,20.008280407798498,18.734979887826682,9.164207280813331,11.487731990308985
-1.8786408330511828,20.132137592675054,18.78509267177932,9.11465839437206,11.420343923715574
-1.8470670375377176,20.271197970857177,18.830280112264138,9.060108464410028,11.314618238262568
-1.8154932420242522,20.410447406469952,18.865141128303407,9.001399428970785,11.173084867851438
-1.783919446510787,20.519324599038587,18.87807561545814,8.939018757493141,10.999483886047724
-1.7523456509973219,20.55847040787975,18.85392892527577,8.873055196479093,10.798314337831858
-1.7207718554838565,20.49568379384937,18.778027486722515,8.803189059381717,10.574379355991443
-1.6891980599703913,20.32280067564817,18.640564526040073,8.728721580719949,10.332405372040911
-1.657624264456926,20.058417894412816,18.439364564446063,8.648644539122959,10.076773472567629
-1.6260504689434607,19.733371881803446,18.179483133347308,8.561746593882134,9.811365049734745
-1.5944766734299956,19.372842802121834,17.870074118577847,8.466746801576722,9.539501743616118
-1.5629028779165302,18.98775007695572,17.52064781837431,8.362439604525242,9.263951626680566
-1.531329082403065,18.576705006034583,17.138705923536655,8.247831028834566,8.986975074297336
-1.4997552868895996,18.13360533107613,16.729341456183196,8.122244986546505,8.710389665965673
-1.4681814913761344,17.655298545636402,16.296148311622417,7.985382816131679,8.435640161413682
-1.4366076958626692,17.1452207039383,15.84235745694511,7.837328198341716,8.163865277078372
-1.4050339003492038,16.612012872066046,15.371393206442141,7.678501065856137,7.895957101801866
-1.3734601048357387,16.065369159944705,14.886652491690493,7.509574630547361,7.632611644294165
-1.3418863093222735,15.512305085567053,14.390855774055588,7.331376053232713,7.374370543187355
-1.310312513808808,14.955623063082507,13.88552266377868,7.144792081366964,7.12165475225056
-1.278738718295343,14.3945804453922,13.370962251601645,6.950696696296582,6.874791326877007
-1.2471649227818777,13.826840989684557,12.846820716127489,6.749910382463348,6.6340344861020135
-1.2155911272684123,13.250625183995377,12.31292079722476,6.543192410478994,6.399582037688978
-1.1840173317549472,12.666210796035095,11.770004223141855,6.33126047213099,6.171588110353671
-1.1524435362414818,12.076386612382521,11.220079492038648,6.114827329204363,5.950172980461566
-1.1208697407280166,11.485953699460973,10.66630212440517,5.8946423126721434,5.7354306325661
-1.0892959452145514,10.900682782672426,10.112529071941388,5.6715264099242,5.527434563490129
-1.0577221497010862,10.326182324242541,9.56278298104845,5.44639271825417,5.326242230954087
-1.0261483541876206,9.767004367296114,9.020823232286935,5.220248304389254,5.131898459217778
-0.9945745586741555,9.226158295217585,8.48991297521375,4.994177926348794,4.944438043492463
-0.9630007631606903,8.705080808907445,7.972767288827407,4.769313676014408,4.763887739188876
-0.9314269676472251,8.204010707621121,7.471606884079779,4.546796750217203,4.590267778643284
-0.8998531721337599,7.722618695979079,6.988231557406692,4.327738073236194,4.423593024358038
-0.8682793766202943,7.260663896596489,6.524056830674301,4.113183615629473,4.2638738419298985
-0.8367055811068291,6.818440546929695,6.080105610345537,3.9040884865749605,4.111116756017632
-0.805131785593364,6.3968727834306085,5.65698996709169,3.701301783184557,3.9653249375622948
-0.7735579900798988,5.9972785785444165,5.254935548753494,3.505562226586143,3.826498558939177
-0.7419841945664336,5.620965895289468,4.873884463261213,3.3175030942023795,3.6946350449554477
