phi,reference_free_energy_kj_mol,implicit_reference_free_energy_kj_mol,proposal_free_energy_kj_mol,reweighted_free_energy_kj_mol
-3.141592653589793,14.632288547569965,15.30976236802973,7.659693202876957,9.27480468035619
-3.110018858076328,12.969108754578142,13.46212092935798,7.057111268941039,8.549176399017991
-3.0784450625628628,11.626377074999523,12.02094263290466,6.510205284431127,7.869057834546386
-3.046871267049397,10.455067635259898,10.828499618321224,6.013554235632727,7.2326194888590996
-3.015297471535932,9.360057136041014,9.783840334676878,5.561420183614816,6.638081963385945
-2.983723676022467,8.320058384356706,8.819530215207639,5.147912492684867,6.0837286779157695
-2.9521498805090016,7.355595291921108,7.901763844105529,4.7672170574891695,5.56792572192344
-2.9205760849955364,6.484472252583194,7.034240918687328,4.413874323829589,5.089148075803868
-2.889002289482071,5.708583797728,6.233048456365692,4.0830702773612995,4.646008595117872
-2.8574284939686057,5.021271866114783,5.509540259476662,3.7708888225063366,4.237283683960191
-2.8258546984551405,4.412209838898363,4.865921596259914,3.4744710214090317,3.8619284409840433
-2.7942809029416753,3.870090834755241,4.291431629299163,3.192042187529942,3.519074908767243
-2.76270710742821,3.3878631315287713,3.780256256501714,2.92279920235366,3.208009939772874
-2.7311333119147445,2.964064301248781,3.3404621342630434,2.6666862352978944,2.9281334077936725
-2.6995595164012793,2.5993758734678383,2.9736852039780017,2.4241128741787525,2.678901783042575
-2.667985720887814,2.293862477989258,2.6690380126673037,2.1956752540937168,2.4597650904924326
-2.636411925374349,2.045485735177122,2.4162613857978394,1.9819284276641884,2.2701060329959675
-2.604838129860884,1.851241782491757,2.211286947268592,1.7832349704863049,2.1091883768684907
-2.573264334347418,1.7090340275309095,2.0533880480128355,1.5996908917726875,1.9761181476823002
-2.5416905388339535,1.6145242243123752,1.9420333883700842,1.4311129812074963,1.8698169165622276
-2.510116743320488,1.5592298193627068,1.8755565898859154,1.2770648931752264,1.7890028396052284
-2.4785429478070227,1.536162308014747,1.8503321497572112,1.1369014914106619,1.732173363779578
-2.4469691522935575,1.5438294085794975,1.8581235377015923,1.0098184447148673,1.6975843846847996
-2.4153953567800923,1.580649762107845,1.888015132678057,0.8949020210434036,1.6832241978651403
-2.383821561266627,1.6379055418189252,1.9301603559070324,0.7911786358704145,1.6867861094833616
-2.3522477657531615,1.7035073125437186,1.9772238626860525,0.6976635683640735,1.7056496411249822
-2.3206739702396963,1.77393313528784,2.0301399549489014,0.61340490851047,1.736884969701097
-2.289100174726231,1.8573174936405277,2.09340687211628,0.5375158035870358,1.7772965259024973
-2.257526379212766,1.9591082113477696,2.1650231936529885,0.46918891010145325,1.823517761943827
-2.225952583699301,2.0696042541338127,2.239051096342313,0.40769275181039655,1.8721591381194416
-2.194378788185835,2.173638230550328,2.3087118416317156,0.35235812183169557,1.9199962704044684
-2.16280499267237,2.266741206851632,2.3669794901549466,0.30256892261333457,1.9641683373260181
-2.131231197158905,2.350934397354909,2.412636869217823,0.25777120244638363,2.002344096619258
-2.0996574016454397,2.4223901788481785,2.449708484868296,0.21750497302306138,2.0328107608792605
-2.0680836061319745,2.475403820079578,2.476257649173273,0.1814487009797101,2.0544536072430164
-2.036509810618509,2.5102443147980757,2.4811851790709776,0.149453064704534,2.0666202035490278
-2.0049360151050437,2.528408915136254,2.4550627527959543,0.12153632659449709,2.068895369359302
-1.9733622195915785,2.5284658883242,2.3977550563119956,0.09782280312894454,2.0608414343826778
-1.9417884240781134,2.5110085993717584,2.3168853255575965,0.0784265344570858,2.041774349840118
-1.910214628564648,2.4789160084179134,2.223088065688994,0.06330665488241283,2.0106449086934965
-1.8786408330511828,2.4292536410474153,2.120781425270265,0.05213914578111911,1.9660744687110627
-1.8470670375377176,2.3556036628773,2.0070804290734707,0.04425370071621293,1.906557680985458
-1.8154932420242522,2.2593372053512395,1.8796037191581838,0.03867126290812917,1.830796552168668
-1.783919446510787,2.145342737866735,1.7382446795539446,0.034249764734648025,1.7380836048984274
-1.7523456509973219,2.013051048983876,1.5850214563919947,0.02991022319701986,1.628626353503308
-1.7207718554838565,1.8623097272209415,1.423285738507901,0.024884547259810708,1.5037177117034757
-1.6891980599703913,1.698398085486783,1.2546393734739123,0.018913661620985067,1.365707916615209
-1.657624264456926,1.5262823240088297,1.081123417157536,0.01233855164568709,1.2178015019495438
-1.6260504689434607,1.3457797141962766,0.9074944599666922,0.0060645533244230165,1.0637554066171169
