psi,reference_free_energy_kj_mol,implicit_reference_free_energy_kj_mol,proposal_free_energy_kj_mol,reweighted_free_energy_kj_mol
-3.141592653589793,6.611788612202009,6.038542203978196,5.1057436125841305,6.66745008702595
-3.110018858076328,6.289555174021429,5.718506415309273,4.971756356203811,6.60351586316877
-3.0784450625628628,6.118191763268992,5.538760131067651,4.865902211009194,6.562065989443182
-3.046871267049397,6.087429673872794,5.490699318604021,4.787601965621279,6.542967393652111
-3.015297471535932,6.185206226937615,5.564319133500627,4.7362149931442135,6.546074728524289
-2.983723676022467,6.397676254689413,5.74819380606119,4.711031724017576,6.571228810218125
-2.9521498805090016,6.709428631404638,6.029586158792834,4.711265284309506,6.618254824494089
-2.9205760849955364,7.10396036649443,6.394730342879236,4.736042314491182,6.6869602679858104
-2.889002289482071,7.564412483263355,6.829306259474597,4.784393050980791,6.777132589493506
-2.8574284939686057,8.074500262099422,7.319073924031649,4.855240852145239,6.888536494440892
-2.8258546984551405,8.619499344532123,7.8505709073143715,4.947391489829483,7.020910875030218
-2.7942809029416753,9.18710352468672,8.411724657639915,5.059522713120886,7.173965329774612
-2.76270710742821,9.767958555101371,8.99222964184567,5.190174824705343,7.347376239673684
-2.7311333119147445,10.35570262626181,9.583602743518144,5.337743284564956,7.540782375095718
-2.6995595164012793,10.946433925626945,10.178936044654549,5.500474648572128,7.753780018185566
-2.667985720887814,11.537707552457077,10.772464613839402,5.676467416575355,7.985917600864404
-2.636411925374349,12.127397650179832,11.359118494980422,5.8636795343823245,8.23668987818791
-2.604838129860884,12.712908400670093,11.934220967905233,6.059944267645196,8.505531679789362
-2.573264334347418,13.291126395982044,12.49342932098403,6.262995827074739,8.791811305065263
-2.5416905388339535,13.859133946860684,13.032889155370997,6.470505367632607,9.094823643882453
-2.510116743320488,14.415196451623745,13.549421052214976,6.68012675878719,9.413783101619703
-2.4785429478070227,14.959214982257407,14.040487865125266,6.889549890631453,9.747816364836014
-2.4469691522935575,15.491990595317928,14.50383487623231,7.096557464967433,10.095954929755354
-2.4153953567800923,16.0132706408183,14.937046928632283,7.299079613501983,10.457127082683408
-2.383821561266627,16.519315121324034,15.337574796980011,7.495239782981009,10.830148603152118
-2.3522477657531615,17.001306558841357,15.70368510939799,7.683385583986705,11.21371077005824
-2.3206739702396963,17.446110157901288,16.03614416113499,7.862099942306393,11.60636318345328
-2.289100174726231,17.84022646118909,16.33962719480609,8.030190768989874,12.006487359822824
-2.257526379212766,18.175761941791265,16.622604496895317,8.186660929591788,12.412254933898522
-2.225952583699301,18.454832352099377,16.89519727506162,8.330663740530388,12.82156162189029
-2.194378788185835,18.68891743678771,17.16568113348503,8.461451744575784,13.231925133856896
-2.16280499267237,18.893338637178907,17.437032736404788,8.57832756216476,13.64033276863943
-2.131231197158905,19.080580491847094,17.704927097104207,8.680605017096193,14.043024348980168
-2.0996574016454397,19.25621517954505,17.95827225629646,8.767586714868758,14.43520222031551
-2.0680836061319745,19.418937593179255,18.182770159868166,8.838561295049946,14.810678861441733
-2.036509810618509,19.564174888482118,18.366655558236555,8.892820283918132,15.161513702778679
-2.0049360151050437,19.68935083710717,18.505922951599533,8.92969142564875,15.477762201438788
-1.9733622195915785,19.797967825186667,18.6058712301288,8.94858305746055,15.747555022674158
-1.9417884240781134,19.900020078993,18.678075527738944,8.949032846211578,15.957794377607945
-1.910214628564648,20.008280407798498,18.734979887826682,8.93075414194663,16.09568772378941
-1.8786408330511828,20.132137592675054,18.78509267177932,8.893674210536387,16.151015809057952
-1.8470670375377176,20.271197970857177,18.830280112264138,8.837960348698001,16.118499442174596
-1.8154932420242522,20.410447406469952,18.865141128303407,8.764031900434858,15.999258479395495
-1.783919446510787,20.519324599038587,18.87807561545814,8.672558039100574,15.800611384151201
-1.7523456509973219,20.55847040787975,18.85392892527577,8.564442556466917,15.534309377147293
-1.7207718554838565,20.49568379384937,18.778027486722515,8.44079772400563,15.214068123695741
-1.6891980599703913,20.32280067564817,18.640564526040073,8.302909658941857,14.853371578518773
-1.657624264456926,20.058417894412816,18.439364564446063,8.152197720051678,14.464078473242889
-1.6260504689434607,19.733371881803446,18.179483133347308,7.990170435491547,14.05585091089181
-1.5944766734299956,19.372842802121834,17.870074118577847,7.81838040286062,13.63615550428431
-1.5629028779165302,18.98775007695572,17.52064781837431,7.638380491671538,13.210557137995368
-1.531329082403065,18.576705006034583,17.138705923536655,7.451683471508129,12.783105333025711
-1.4997552868895996,18.13360533107613,16.729341456183196,7.259726848245825,12.356704524566226
-1.4681814913761344,17.655298545636402,16.296148311622417,7.063844222004513,11.933424122710809
-1.4366076958626692,17.1452207039383,15.84235745694511,6.865243934818301,11.514739798297462
-1.4050339003492038,16.612012872066046,15.371393206442141,6.6649952280158,11.101713171186482
-1.3734601048357387,16.065369159944705,14.886652491690493,6.464021650331621,10.695121944045507
-1.3418863093222735,15.512305085567053,14.390855774055588,6.263101095315409,10.295552400731763
-1.310312513808808,14.955623063082507,13.88552266377868,6.062871616284343,9.903464251568781
-1.278738718295343,14.3945804453922,13.370962251601645,5.863842055942054,9.519235542137908
-1.2471649227818777,13.826840989684557,12.846820716127489,5.66640650446777,9.143193332385524
-1.2155911272684123,13.250625183995377,12.31292079722476,5.4708616265150445,8.775634260366067
-1.1840173317549472,12.666210796035095,11.770004223141855,5.277425940225859,8.41683791630414
-1.1524435362414818,12.076386612382521,11.220079492038648,5.086260167125005,8.067075096524414
-1.1208697407280166,11.485953699460973,10.66630212440517,4.89748779191571,7.726612403846664
-1.0892959452145514,10.900682782672426,10.112529071941388,4.711214981002832,7.395714242191753
-1.0577221497010862,10.326182324242541,9.56278298104845,4.527549023920306,7.074642964025768
-1.0261483541876206,9.767004367296114,9.020823232286935,4.346614503780862,6.7636577294092355
-0.9945745586741555,9.226158295217585,8.48991297521375,4.168566490990932,6.4630124957838415
-0.9630007631606903,8.705080808907445,7.972767288827407,3.9936002006411124,6.172953458014474
