phi,reference_free_energy_kj_mol,implicit_reference_free_energy_kj_mol,proposal_free_energy_kj_mol,reweighted_free_energy_kj_mol
-3.141592653589793,14.632288547569965,15.30976236802973,7.659693202876957,9.724213063648707
-3.110018858076328,12.969108754578142,13.46212092935798,7.057111268941039,8.925332908845812
-3.0784450625628628,11.626377074999523,12.02094263290466,6.510205284431127,8.185300842974709
-3.046871267049397,10.455067635259898,10.828499618321224,6.013554235632727,7.498805724439539
-3.015297471535932,9.360057136041014,9.783840334676878,5.561420183614816,6.8607617726540715
-2.983723676022467,8.320058384356706,8.819530215207639,5.147912492684867,6.266578325279255
-2.9521498805090016,7.355595291921108,7.901763844105529,4.7672170574891695,5.7124049236725325
-2.9205760849955364,6.484472252583194,7.034240918687328,4.413874323829589,5.195300473824675
-2.889002289482071,5.708583797728,6.233048456365692,4.0830702773612995,4.713285623498459
-2.8574284939686057,5.021271866114783,5.509540259476662,3.7708888225063366,4.265262569011866
-2.8258546984551405,4.412209838898363,4.865921596259914,3.4744710214090317,3.8508181276571944
-2.7942809029416753,3.870090834755241,4.291431629299163,3.192042187529942,3.4699526775601575
-2.76270710742821,3.3878631315287713,3.780256256501714,2.92279920235366,3.122790916336726
-2.7311333119147445,2.964064301248781,3.3404621342630434,2.6666862352978944,2.809328348845191
-2.6995595164012793,2.5993758734678383,2.9736852039780017,2.4241128741787525,2.529253687351381
-2.667985720887814,2.293862477989258,2.6690380126673037,2.1956752540937168,2.281867592214301
-2.636411925374349,2.045485735177122,2.4162613857978394,1.9819284276641884,2.0660969603480064
-2.604838129860884,1.851241782491757,2.211286947268592,1.7832349704863049,1.880584258326526
-2.573264334347418,1.7090340275309095,2.0533880480128355,1.5996908917726875,1.7238159132812612
-2.5416905388339535,1.6145242243123752,1.9420333883700842,1.4311129812074963,1.5942460196452306
-2.510116743320488,1.5592298193627068,1.8755565898859154,1.2770648931752264,1.490375052346493
-2.4785429478070227,1.536162308014747,1.8503321497572112,1.1369014914106619,1.4107588131684212
-2.4469691522935575,1.5438294085794975,1.8581235377015923,1.0098184447148673,1.3539466943866962
-2.4153953567800923,1.580649762107845,1.888015132678057,0.8949020210434036,1.3183724888078656
-2.383821561266627,1.6379055418189252,1.9301603559070324,0.7911786358704145,1.3022365139454408
-2.3522477657531615,1.7035073125437186,1.9772238626860525,0.6976635683640735,1.3034192121003074
-2.3206739702396963,1.77393313528784,2.0301399549489014,0.61340490851047,1.3194538274782086
-2.289100174726231,1.8573174936405277,2.09340687211628,0.5375158035870358,1.3475647606290648
-2.257526379212766,1.9591082113477696,2.1650231936529885,0.46918891010145325,1.3847573412646341
-2.225952583699301,2.0696042541338127,2.239051096342313,0.40769275181039655,1.427932655511469
-2.194378788185835,2.173638230550328,2.3087118416317156,0.35235812183169557,1.4740028418144357
-2.16280499267237,2.266741206851632,2.3669794901549466,0.30256892261333457,1.5199961889549483
-2.131231197158905,2.350934397354909,2.412636869217823,0.25777120244638363,1.56315775396156
-2.0996574016454397,2.4223901788481785,2.449708484868296,0.21750497302306138,1.6010564648111012
-2.0680836061319745,2.475403820079578,2.476257649173273,0.1814487009797101,1.6316953292944427
-2.036509810618509,2.5102443147980757,2.4811851790709776,0.149453064704534,1.6535931791309284
-2.0049360151050437,2.528408915136254,2.4550627527959543,0.12153632659449709,1.6657851003410113
-1.9733622195915785,2.5284658883242,2.3977550563119956,0.09782280312894454,1.667698135442231
-1.9417884240781134,2.5110085993717584,2.3168853255575965,0.0784265344570858,1.658906962313411
-1.910214628564648,2.4789160084179134,2.223088065688994,0.06330665488241283,1.6388424675919129
-1.8786408330511828,2.4292536410474153,2.120781425270265,0.05213914578111911,1.60657738964528
-1.8470670375377176,2.3556036628773,2.0070804290734707,0.04425370071621293,1.560813291952882
-1.8154932420242522,2.2593372053512395,1.8796037191581838,0.03867126290812917,1.5001296509229325
-1.783919446510787,2.145342737866735,1.7382446795539446,0.034249764734648025,1.4234466995360957
-1.7523456509973219,2.013051048983876,1.5850214563919947,0.02991022319701986,1.3305455735831133
-1.7207718554838565,1.8623097272209415,1.423285738507901,0.024884547259810708,1.222442279650185
-1.6891980599703913,1.698398085486783,1.2546393734739123,0.018913661620985067,1.1014642910818941
-1.657624264456926,1.5262823240088297,1.081123417157536,0.01233855164568709,0.9710103870319358
-1.6260504689434607,1.3457797141962766,0.9074944599666922,0.0060645533244230165,0.835110916018627
-1.5944766734299956,1.156079080616958,0.7365996043311281,0.0014246721435808851,0.6979703443420282
-1.5629028779165302,0.9640257349565166,0.5699553177907337,0.0,0.5636434589559416
-1.531329082403065,0.7819614679521597,0.41412544620032365,0.0034608203753447864,0.43590667006411454
-1.4997552868895996,0.6155144486641345,0.28015796912221425,0.013471580134146954,0.31829334739459547
-1.4681814913761344,0.46168743450326577,0.1740259990348816,0.03166924939647542,0.21420721245905372
-1.4366076958626692,0.3208508072852537,0.09207701621362804,0.059693748035325234,0.12702146081818977
-1.4050339003492038,0.19959960254752163,0.03191719009303076,0.09923266741351666,0.06010183065838193
-1.3734601048357387,0.10273286490021344,0.0,0.15204388621945486,0.016737168289807536
-1.3418863093222735,0.03383563462530492,0.003473676284354077,0.21993464035169774,0.0
-1.310312513808808,0.0,0.04378594313263531,0.30469555776541424,0.012580012020570686
-1.278738718295343,0.007700042651507144,0.1214618768105212,0.40800453631542655,0.056634377858972074
-1.2471649227818777,0.05758799142996901,0.23976431366072573,0.5313231450857503,0.13368766734563486
-1.2155911272684123,0.1480660810275818,0.4016597836342979,0.6758072459683171,0.24459940316378692
-1.1840173317549472,0.28087009658099815,0.6077189282812555,0.8422469366789245,0.3896048713888929
-1.1524435362414818,0.45936869982411777,0.85869341940379,1.0310427266610889,0.5684257911128741
-1.1208697407280166,0.6842168757131708,1.1570932246613883,1.2422178540250157,0.7804401958030744
-1.0892959452145514,0.9567657799367911,1.506639128987754,1.4754616376905951,1.0248932443178236
-1.0577221497010862,1.283666558760097,1.9099308144164227,1.730195048737587,1.3011222726466902
-1.0261483541876206,1.6688909276535724,2.3645347881645935,2.0056462212048967,1.6087624520891521
-0.9945745586741555,2.1059355983430565,2.8656961392540006,2.3009200902357296,1.9478979047685747
-0.9630007631606903,2.587812941154482,3.4157117570879767,2.6150437927244545,2.3191303104975898
