y,exact_probability_per_bin,proposal_probability_per_bin,reweighted_probability_per_bin
0.15625,1.178597886139041e-08,0.0,0.0
0.46875,1.504324969299635e-08,0.0,0.0
0.78125,1.9371128593019386e-08,0.0,0.0
1.09375,2.52620544692886e-08,0.0,0.0
1.40625,3.352086816029062e-08,0.0,0.0
1.71875,4.5516086932696344e-08,0.0,0.0
2.03125,6.367324097938416e-08,0.0,0.0
2.34375,9.247817590216918e-08,0.0,0.0
2.65625,1.4058683384127023e-07,0.0,0.0
2.96875,2.253977318209663e-07,0.0,0.0
3.28125,3.8321429091187454e-07,0.0,0.0
3.59375,6.922411610553219e-07,0.0,0.0
3.90625,1.3250602794500884e-06,0.0,0.0
4.21875,2.6678773193273104e-06,0.0,0.0
4.53125,5.58605707816419e-06,0.0,0.0
4.84375,1.1991693985986229e-05,0.0,0.0
5.15625,2.5976666199319275e-05,3.3333333333333333e-06,4.804146925324797e-06
5.46875,5.5843769505400705e-05,3.3333333333333335e-05,5.853910836282658e-05
5.78125,0.00011716422006489128,0.0001533333333333333,0.00012305634322351224
6.09375,0.000236058670024795,0.00022666666666666666,0.00016834731217949282
6.40625,0.00044987352874036236,0.0004800000000000001,0.00042314460379097384
6.71875,0.000800074567514136,0.0007333333333333334,0.0007239918174315705
7.03125,0.001312662763169471,0.0009466666666666668,0.0012694420731023301
7.34375,0.0019690096757663364,0.0011700000000000002,0.0018731013295303306
7.65625,0.002683731279431997,0.0014533333333333336,0.0028364228870806666
7.96875,0.003313665496743432,0.0016766666666666668,0.0032840307250038437
8.28125,0.003707444292506916,0.0020566666666666667,0.0038099197052131896
8.59375,0.003772423876281723,0.0024333333333333334,0.0038885536892714154
8.90625,0.003515393811703782,0.0026333333333333343,0.003463260902374201
9.21875,0.0030306356146967525,0.002603333333333333,0.003087938189465502
9.53125,0.0024487478886101566,0.002140000000000001,0.0024482909074386955
9.84375,0.0018832931066812136,0.0015399999999999995,0.0018390181128327067
10.15625,0.0014028231060889335,0.0010466666666666667,0.0013526471757383518
10.46875,0.001031051097057412,0.000696666666666667,0.0009806187923600176
10.78125,0.0007620367114662939,0.00046666666666666677,0.0006481448243690135
11.09375,0.0005767187679998583,0.0004300000000000001,0.000677929652299964
11.40625,0.00045410921673413445,0.0003933333333333334,0.000503801317956297
11.71875,0.00037658625754364726,0.0003066666666666666,0.0003936703494881529
12.03125,0.0003312806575467377,0.00026666666666666657,0.00037233445370622704
12.34375,0.00030960731057610215,0.0001933333333333333,0.00027320948996755514
12.65625,0.00030621211819737023,0.00021666666666666663,0.00027291147759720216
12.96875,0.0003178907518346275,0.00019999999999999998,0.0002536995084360132
13.28125,0.000342621912777364,0.0002333333333333333,0.0003079028372120798
13.59375,0.0003786912356170011,0.0002799999999999999,0.0003666789762666656
13.90625,0.00042387038468451083,0.0003733333333333333,0.0004961480528815987
14.21875,0.0004746957202533954,0.0003833333333333333,0.0004615441725748296
14.53125,0.0005260120054533656,0.0004966666666666668,0.0005875336393995858
14.84375,0.0005710383921905637,0.0005366666666666668,0.0005399829103640109
15.15625,0.0006021793118207728,0.0006733333333333336,0.0006140181392391035
15.46875,0.000612569481450988,0.0006766666666666666,0.0005950690611775675
15.78125,0.0005979549652277117,0.0006566666666666667,0.0006273653408527969
16.09375,0.0005581812745107101,0.0005500000000000001,0.0005287554422470882
16.40625,0.0004975600356134756,0.00047333333333333336,0.0005011277077849086
16.71875,0.0004238278245153002,0.00036666666666666656,0.0004036161461990027
17.03125,0.00034607965239567075,0.00030666666666666657,0.0003777795530751063
17.34375,0.00027253283605672073,0.00022999999999999998,0.0002785727394472317
17.65625,0.00020895878570045226,0.0001766666666666666,0.00022028292986078175
17.96875,0.00015817656623700027,0.00016999999999999999,0.00018913354420004133
18.28125,0.00012047028914979276,8e-05,9.29744441384984e-05
18.59375,9.448427269367433e-05,7.666666666666666e-05,6.851228481487272e-05
18.90625,7.814722278237669e-05,0.00010000000000000002,7.65361350890006e-05
19.21875,6.935940425144465e-05,0.00010666666666666668,8.76590338661326e-05
19.53125,6.637872419108814e-05,9.666666666666667e-05,6.980955288523092e-05
19.84375,6.796676829628536e-05,8e-05,5.712728787921896e-05
20.15625,7.339416185300934e-05,0.00010000000000000003,7.414764246043918e-05
20.46875,8.239023068646588e-05,9.000000000000002e-05,7.14485145104253e-05
20.78125,9.509107802188163e-05,0.00013000000000000002,0.00010297135857529275
21.09375,0.00011201366224852368,0.0001666666666666666,0.00012196367274530853
21.40625,0.00013406750207266586,0.00025666666666666654,0.0001947127640140496
21.71875,0.00016260888886412487,0.00016333333333333326,0.00013453107914118432
22.03125,0.00019954154019555194,0.00021666666666666652,0.0001560678954331512
22.34375,0.0002474695836035908,0.0003466666666666665,0.0002736245299047274
22.65625,0.0003099117549558747,0.0003799999999999999,0.00031294960464632333
22.96875,0.00039158859724412113,0.0004866666666666665,0.0004114323640145312
23.28125,0.0004987963712736928,0.0005433333333333338,0.0004764462493561011
23.59375,0.0006398813198442392,0.0007433333333333338,0.0006839964952090346
23.90625,0.000825824439840495,0.0008900000000000003,0.0008306299806208642
24.21875,0.0010709380519772409,0.0012433333333333333,0.0011828114149187777
24.53125,0.0013936587409153467,0.0014233333333333333,0.001431156882477328
24.84375,0.0018173939446651981,0.0017766666666666666,0.0018264476380043416
25.15625,0.002371339251815778,0.002303333333333333,0.0023492238472529897
25.46875,0.0030911294419224537,0.0029333333333333347,0.0030426540348036392
25.78125,0.004019120691553145,0.003756666666666668,0.003872323772992613
26.09375,0.0052040314650477456,0.0050799999999999994,0.0052413448509449675
26.40625,0.006699609739230534,0.006519999999999998,0.0067018175764783266
26.71875,0.008561966777453571,0.008456666666666661,0.008640470472316343
27.03125,0.010845252118605049,0.01038666666666666,0.010497849762429953
27.34375,0.013595472830584918,0.013579999999999997,0.013648046066027677
27.65625,0.01684250826678297,0.017233333333333337,0.017213403356001362
27.96875,0.020590746416310216,0.020890000000000002,0.020711887862034078
28.28125,0.02480924272612399,0.02482333333333333,0.024607903420539333
28.59375,0.029422805171186527,0.029646666666666665,0.0293626367434291
28.90625,0.034305821723396565,0.03449666666666668,0.034195279385893985
29.21875,0.03928081756313364,0.039720000000000005,0.039442416044064274
29.53125,0.04412351134285915,0.044416666666666674,0.04417498673292297
29.84375,0.04857543793288843,0.04927666666666668,0.04907266031133945
30.15625,0.05236403229987238,0.05249666666666665,0.052294134520191334
30.46875,0.05522858286094573,0.055240000000000004,0.054962598642567494
30.78125,0.05694896219028625,0.057249999999999995,0.056911391689624835
31.09375,0.05737291447838218,0.05752666666666666,0.05700666047357416
31.40625,0.05643729241278964,0.057446666666666674,0.056787208971555876
31.71875,0.05417922064524926,0.05455666666666666,0.05366219105867713
32.03125,0.050734707056462394,0.052126666666666675,0.05109381491528508
32.34375,0.04632444003669848,0.047453333333333333,0.046368719899193465
32.65625,0.0412288962044605,0.042133333333333335,0.04101788926437398
32.96875,0.03575685658636939,0.03693,0.03603442759069725
33.28125,0.030212506106394234,0.03084666666666667,0.03008146861972829
33.59375,0.024866233639175256,0.02523666666666667,0.02474828029723369
33.90625,0.019933133687535312,0.020170000000000004,0.019774258191822464
34.21875,0.015561387049503972,0.015826666666666666,0.015560525643518565
34.53125,0.01183066823055209,0.01203333333333333,0.011858626896164544
34.84375,0.008758983044311856,0.008906666666666665,0.008757822842944716
35.15625,0.006315224185207366,0.006433333333333332,0.006321310063557197
35.46875,0.004434370292125302,0.004503333333333334,0.004425762083907995
35.78125,0.0030325596030313894,0.00321,0.0031120862221344636
36.09375,0.002020016071220954,0.00219,0.0021262621227368956
36.40625,0.0013107203186735047,0.0013533333333333333,0.0013103610213162406
36.71875,0.0008285632436130599,0.00085,0.0008265444605489503
37.03125,0.0005103460588036248,0.00059,0.0005791606568570082
37.34375,0.0003063437687617169,0.00026999999999999995,0.0002747044134352129
37.65625,0.00017925446410610663,0.00016666666666666666,0.00020224308056126673
37.96875,0.00010228398170889728,8.999999999999999e-05,0.0001151185033800888
38.28125,5.6945949002254335e-05,3.3333333333333335e-05,4.789509479818576e-05
38.59375,3.096085580305621e-05,2e-05,6.037075115587626e-05
38.90625,1.6461544904132528e-05,3.3333333333333333e-06,6.818745728609078e-06
39.21875,8.579496433842837e-06,0.0,0.0
39.53125,4.4009756602265916e-06,0.0,0.0
39.84375,2.237693338323749e-06,3.3333333333333333e-06,2.8552823007149244e-05
